time,cpu@tsung_controller@ip-172-31-28-38 
0,2.4178891589917413 
10,2.4178891589917413 
20,2.4178891589917413 
30,2.4178891589917413 
40,2.4178891589917413 
50,2.4178891589917413 
60,2.4178891589917413 
70,2.4178891589917413 
80,2.6078234704112337 
90,4.191616766467066 
100,4.191616766467066 
110,5.342741935483871 
120,5.342741935483871 
130,5.7026476578411405 
140,5.7026476578411405 
150,5.7026476578411405 
160,5.7026476578411405 
170,5.7026476578411405 
180,5.7026476578411405 
190,5.7026476578411405 
200,5.7026476578411405 
210,5.817452357071214 
220,6.438631790744467 
230,6.438631790744467 
240,6.438631790744467 
250,6.438631790744467 
252,6.438631790744467 
