time,sentpackets@tsung_controller@ip-172-31-28-38 
10,380 
20,353.0 
30,631.0 
40,951.0 
50,1380.0 
60,1342.0 
70,2225.0 
80,1885.0 
90,1975.0 
100,2198.0 
110,3290.0 
120,3662.0 
130,3984.0 
140,5011.0 
150,4692.0 
160,4755.0 
170,4732.0 
180,3939.0 
190,4492.0 
200,4243.0 
210,4493.0 
220,4569.0 
230,2357.0 
240,791.0 
250,363.0 
252,258.0 
