time,connect,request 
0,1.077,7.35 
10,1.077,7.346 
20,1.077,6.864 
30,0.893,6.687 
40,0.893,6.687 
50,0.886,6.687 
60,0.84,6.687 
70,0.84,6.687 
80,0.84,6.687 
90,0.84,0.488 
100,0.823,0.488 
110,0.823,0.488 
120,0.823,0.484 
130,0.823,0.484 
140,0.823,0.484 
150,0.823,0.484 
160,0.823,0.484 
170,0.823,0.484 
180,0.823,0.484 
190,0.823,0.484 
200,0.823,0.484 
210,0.823,0.484 
220,0.823,0.484 
230,0.823,0.484 
240,0.823,0.484 
246,0.823,0.484 
