time,page 
0,3.6 
10,9.5 
20,13.1 
30,21.5 
40,28.7 
50,31.7 
60,35.6 
70,34.2 
80,34.8 
90,50.3 
100,101.2 
110,139.6 
120,140 
130,139.5 
140,141 
150,128.3 
160,116.8 
170,109.3 
180,99.5 
190,91 
200,72.2 
210,61.9 
220,59.6 
230,24.4 
240,6.4 
246,1.1 
