time,users,connected 
0,10,10 
10,17,7 
20,24,7 
30,50,26 
40,69,19 
50,84,15 
60,128,42 
70,160,33 
80,202,43 
90,271,67 
100,355,82 
110,428,74 
120,431,0 
130,431,-6 
140,431,-11 
150,431,-11 
160,431,-16 
170,431,-22 
180,431,-25 
190,431,-42 
200,431,-37 
210,431,-67 
220,431,-117 
230,431,-48 
240,431,-18 
246,431,-5 
