time,502,200,500,302 
90,5.3,13.8,,22.4 
100,47.2,16.5,0.7,21.2 
110,94.6,12.1,5.2,17 
120,99.5,11.3,13.1,22 
130,90.6,7.7,19.8,36.2 
140,88.3,11.6,18.2,31.4 
150,82.6,9.8,18.9,33.5 
160,65,10.5,22.9,39.4 
170,60.3,11.1,24,36.6 
180,38.1,9,28.8,40.6 
190,31.8,11.8,27.3,35.6 
200,22.4,13,24.3,29.8 
210,0,13.1,26.9,33.9 
220,0,15.3,23.3,35.5 
230,0,8.3,6,16.3 
240,0,1.3,1.2,3 
250,0,0.3,0.5,0.7 
254,0,0.1,0,0.2 
