time,connect,request 
0,2.8674444444444447,37.613882352941175 
10,1.2434444444444444,72.57444444444441 
20,1.2951666666666666,78.46750581395352 
30,1.2760909090909092,100.80746629213479 
40,1.4843846153846154,224.34698601398608 
50,1.240055555555556,273.40314076246364 
60,1.9496969696969702,492.97593010752666 
70,1.0947441860465115,1621.7881711956513 
80,1.1732258064516128,2870.8206191860468 
90,1.0940136986301368,3170.27330120482 
100,1.0419512195121952,1806.84677686916 
110,1.1490823529411756,1291.0854026377046 
120,1.7014444444444448,1071.5081466758036 
130,0,1160.3373305249481 
140,0,1031.6382822742482 
150,0,1090.8036464088398 
160,0,1204.191513788096 
170,0,1220.6981477272734 
180,0,1363.5075742489273 
190,0,1497.3492657277006 
200,0,1758.320696089385 
210,0,1663.1566928281475 
220,0,710.7458879892039 
230,0,130.72527124183023 
240,0,24.61125454545454 
250,0,17.194599999999994 
254,0,8.924666666666667 
