time,session 
60,0.1 
70,0 
80,0.2 
90,0.5 
100,0.2 
110,0.6 
120,0.4 
130,0.8 
140,1.1 
150,0.6 
160,1.4 
170,0.8 
180,2.3 
190,3.4 
200,4.7 
210,6.8 
220,11.1 
230,7 
240,1.3 
250,0.3 
254,0.1 
