time,page 
0,3.4 
10,7.1 
20,16 
30,16.5 
40,26.3 
50,31.6 
60,34.6 
70,34.9 
80,32.3 
90,39.9 
100,81.9 
110,120.6 
120,134.9 
130,138.7 
140,131.2 
150,130.2 
160,123.1 
170,117.2 
180,106.3 
190,94.8 
200,78.9 
210,64.6 
220,64 
230,25.5 
240,4.6 
250,1.3 
254,0.2 
