time,recvpackets@tsung_controller@ip-172-31-28-38 
10,426 
20,397 
30,397 
40,397 
50,397 
60,397 
70,397 
80,397 
90,397 
100,397 
110,397 
120,397 
130,397 
140,397 
150,397 
160,397 
170,397 
180,397 
190,397 
200,397 
210,397 
220,397 
230,397 
240,397 
250,359 
254,150 
