time,page 
0,6.702 
10,6.702 
20,6.702 
30,6.702 
40,6.702 
50,6.702 
60,6.702 
70,6.702 
80,6.702 
90,0.566 
100,0.529 
110,0.529 
120,0.512 
130,0.512 
140,0.512 
150,0.512 
160,0.512 
170,0.512 
180,0.512 
190,0.512 
200,0.512 
210,0.512 
220,0.512 
230,0.512 
240,0.512 
250,0.512 
254,0.512 
