time,users_count,finish_users_count 
0,0.9,0 
10,0.9,0 
20,1.2,0 
30,1.2,0 
40,1.2,0 
50,1.9,0 
60,3.4,0.1 
70,4.2,0 
80,3.1,0.2 
90,7.3,0.5 
100,8.1,0.2 
110,8.7,0.6 
120,1.6,0.4 
130,0,0.8 
140,0,1.1 
150,0,0.6 
160,0,1.4 
170,0,0.8 
180,0,2.3 
190,0,3.4 
200,0,4.7 
210,0,6.8 
220,0,11.1 
230,0,7 
240,0,1.3 
250,0,0.3 
254,0,0.1 
