time,recvpackets@tsung_controller@ip-172-31-26-131 
10,129 
20,12.0 
30,5.0 
40,83.0 
50,23.0 
60,20.0 
70,157.0 
80,57.0 
90,84.0 
100,60.0 
110,86.0 
120,0.0 
130,65.0 
140,5.0 
150,69.0 
160,4.0 
170,7.0 
180,21.0 
190,10.0 
200,8.0 
210,4.0 
220,0.0 
230,1.0 
