time,freemem@tsung_controller@ip-172-31-26-131 
0,3520.28515625 
10,3520.28515625 
20,3520.28515625 
30,3520.28515625 
40,3520.28515625 
50,3520.28515625 
60,3520.28515625 
70,3520.0234375 
80,3519.23828125 
90,3518.52734375 
100,3518.1796875 
110,3517.82421875 
120,3517.82421875 
130,3517.703125 
140,3517.703125 
150,3517.515625 
160,3517.515625 
170,3517.515625 
180,3517.328125 
190,3517.23828125 
200,3516.66015625 
210,3516.43359375 
220,3516.3125 
230,3516.3125 
