time,recvpackets@tsung_controller@ip-172-31-26-131 
10,129 
20,12 
30,5 
40,5 
50,5 
60,5 
70,5 
80,5 
90,5 
100,5 
110,5 
120,0 
130,0 
140,0 
150,0 
160,0 
170,0 
180,0 
190,0 
200,0 
210,0 
220,0 
230,0 
