time,page 
0,8.296 
10,7.47 
20,7.47 
30,7.47 
40,7.47 
50,7.47 
60,7.47 
70,7.47 
80,7.47 
90,0.917 
100,0.843 
110,0.843 
120,0.843 
130,0.843 
140,0.843 
150,0.843 
160,0.843 
170,0.843 
180,0.843 
190,0.843 
200,0.843 
210,0.843 
220,0.843 
230,0.843 
240,0.843 
250,0.843 
259,0.843 
