time,session 
60,64166.717 
70,54501.102 
80,54501.102 
90,54501.102 
100,54501.102 
110,54501.102 
120,54501.102 
130,54501.102 
140,54501.102 
150,54501.102 
160,54501.102 
170,54501.102 
180,54501.102 
190,54501.102 
200,54501.102 
210,54501.102 
220,54501.102 
230,54501.102 
240,54501.102 
250,54501.102 
259,54501.102 
