time,recvpackets@tsung_controller@ip-172-31-24-43 
10,133 
20,340 
30,1231 
40,2377 
50,2377 
60,2377 
70,2377 
80,2377 
90,2377 
100,2664 
110,2754 
120,3125 
130,3321 
140,4339 
150,4388 
160,4786 
170,4786 
180,4786 
190,4786 
200,4786 
210,4786 
220,4786 
230,4786 
240,4786 
250,4786 
259,4786 
