time,users_count,finish_users_count 
0,9,0 
10,22,0 
20,29,0 
30,37,0 
40,56,0 
50,75,0 
60,100,1 
70,150,3 
80,172,5 
90,238,5 
100,298,8 
110,376,12 
120,396,18 
130,396,22 
140,396,29 
150,396,35 
160,396,47 
170,396,58 
180,396,72 
190,396,94 
200,396,130 
210,396,174 
220,396,224 
230,396,321 
240,396,375 
250,396,393 
259,396,396 
