time,users_count,finish_users_count 
0,0.9,0 
10,1.3,0 
20,0.7,0 
30,0.8,0 
40,1.9,0 
50,1.9,0 
60,2.5,0.1 
70,5,0.2 
80,2.2,0.2 
90,6.6,0 
100,6,0.3 
110,7.8,0.4 
120,2,0.6 
130,0,0.4 
140,0,0.7 
150,0,0.6 
160,0,1.2 
170,0,1.1 
180,0,1.4 
190,0,2.2 
200,0,3.6 
210,0,4.4 
220,0,5 
230,0,9.7 
240,0,5.4 
250,0,1.8 
259,0,0.3 
