time,connect,request 
0,9.93590329668056,40.08000059201068 
10,0.38182881381000505,141.8465362121027 
20,0.1246043112215624,103.04286718271527 
30,1.0085425734439672,87.73588808146917 
40,23.601919201624266,179.42461076943587 
50,0.1965407082514968,255.73144977481957 
60,4.654050431773124,667.7304327213196 
70,0.6208154496186505,788.0527226315912 
80,0.10207480849321066,719.4159117924593 
90,0.2511683447709245,1042.9517456681099 
100,0.2840693968000315,2029.1809039809925 
110,0.9530324053970728,2397.5279533144026 
120,6.141286489612742,1942.3104712318998 
130,0,1867.3107415137001 
140,0,1400.224634933109 
150,0,1516.0921099934951 
160,0,1527.3869567377135 
170,0,1230.1276534705846 
180,0,1201.6500886478614 
190,0,1271.7714679282599 
200,0,1397.0178909055974 
210,0,592.1051306062376 
220,0,515.5206699519183 
230,0,580.0091404300576 
240,0,243.10640080128562 
250,0,43.95774075597243 
259,0,56.44263445339879 
